user_id,site,campaign_type,device_os,hour_of_day,day_of_week,historical_open_rate,historical_push_count,days_since_last_open,segment,target_opened
usr_001292,home,newsletter,android,17,3,0.1553,39,16,active,1
usr_001293,home,promotional,ios,16,3,0.277,98,45,active,0
usr_001294,search,reengagement,android,21,4,0.2205,65,57,churn,1
usr_001295,content,transactional,android,3,2,0.2114,30,1,active,1
usr_001296,content,reengagement,android,22,0,0.177,23,9,active,0
usr_001297,home,reengagement,web,5,0,0.2272,77,36,at_risk,1
usr_001298,home,promotional,android,12,0,0.2696,9,59,active,1
usr_001299,home,newsletter,ios,10,1,0.3354,25,42,at_risk,0
usr_001300,content,reengagement,android,23,5,0.3597,42,8,active,1
usr_001301,search,promotional,android,5,0,0.1255,10,57,active,1
usr_001302,search,promotional,web,22,2,0.1845,76,52,at_risk,0
usr_001303,search,promotional,android,8,4,0.0966,48,31,at_risk,1
usr_001304,product,reengagement,ios,16,3,0.1983,27,4,active,0
usr_001305,content,transactional,ios,12,6,0.0369,74,50,active,1
usr_001306,content,promotional,ios,18,5,0.102,83,27,at_risk,0
usr_001307,product,transactional,ios,12,4,0.1304,55,45,active,0
usr_001308,content,reengagement,android,10,0,0.4044,73,1,active,1
usr_001309,content,newsletter,ios,4,6,0.3124,70,18,active,0
usr_001310,search,transactional,web,4,1,0.1904,31,40,active,1
usr_001311,product,newsletter,web,5,5,0.0575,35,28,active,0
usr_001312,content,transactional,android,19,2,0.0594,73,8,active,1
usr_001313,home,transactional,ios,11,3,0.1591,59,36,at_risk,1
usr_001314,search,reengagement,android,6,5,0.094,12,3,at_risk,0
usr_001315,product,promotional,ios,2,6,0.3173,8,19,new,1
usr_001316,home,promotional,ios,3,6,0.1275,31,57,at_risk,0
usr_001317,search,reengagement,android,3,5,0.015,19,1,active,0
usr_001318,product,reengagement,web,11,1,0.267,2,58,at_risk,1
usr_001319,home,reengagement,web,22,0,0.1287,94,37,new,0
usr_001320,product,promotional,ios,6,6,0.0098,73,56,new,0
usr_001321,content,transactional,android,10,5,0.1398,67,58,active,0
usr_001322,product,promotional,android,12,3,0.3198,4,48,churn,1
usr_001323,content,newsletter,android,3,1,0.1027,40,28,active,1
usr_001324,search,newsletter,android,22,0,0.1651,46,52,at_risk,0
usr_001325,search,promotional,web,11,6,0.1014,49,34,active,0
usr_001326,search,promotional,android,9,2,0.3438,73,12,at_risk,0
usr_001327,product,newsletter,ios,19,4,0.4031,77,39,active,0
usr_001328,product,reengagement,android,14,1,0.1679,29,46,active,0
usr_001329,product,promotional,android,11,6,0.2071,5,60,active,1
usr_001330,home,promotional,android,7,3,0.1451,51,10,active,0
usr_001331,search,transactional,ios,18,0,0.1875,87,4,active,1
usr_001332,home,promotional,ios,20,1,0.3302,80,19,new,0
usr_001333,product,promotional,ios,9,0,0.3317,12,55,active,1
usr_001334,home,transactional,android,7,2,0.185,13,21,active,1
usr_001335,product,promotional,android,8,6,0.0882,34,8,new,0
usr_001336,content,promotional,ios,10,3,0.188,43,0,active,1
usr_001337,content,promotional,android,19,4,0.1897,95,38,active,1
usr_001338,product,transactional,ios,4,1,0.2452,30,47,active,0
usr_001339,content,promotional,android,11,3,0.2076,72,4,active,0
usr_001340,search,newsletter,ios,2,1,0.4497,53,28,new,1
usr_001341,product,transactional,android,0,4,0.0597,86,21,active,0
usr_001342,product,reengagement,android,12,4,0.1999,89,40,new,1
usr_001343,search,reengagement,android,6,3,0.2955,91,28,active,1
usr_001344,content,promotional,ios,9,5,0.0455,65,25,new,1
usr_001345,search,newsletter,android,13,2,0.1927,14,44,active,1
usr_001346,home,reengagement,android,17,5,0.322,61,29,active,1
usr_001347,search,transactional,ios,18,0,0.3156,55,43,churn,0
usr_001348,home,newsletter,android,6,6,0.2972,80,11,active,1
usr_001349,content,transactional,ios,22,5,0.516,50,8,new,0
usr_001350,search,promotional,android,7,2,0.0755,43,2,active,0
usr_001351,product,promotional,android,21,2,0.2073,79,41,new,1
usr_001352,search,reengagement,web,4,4,0.2351,69,28,active,0
usr_001353,home,transactional,ios,2,1,0.4426,60,60,new,1
usr_001354,search,transactional,ios,12,5,0.148,43,35,active,0
usr_001355,content,reengagement,android,9,5,0.0928,10,9,active,0
usr_001356,content,promotional,ios,13,1,0.3811,21,41,at_risk,1
usr_001357,product,promotional,android,12,0,0.2105,55,54,at_risk,0
usr_001358,product,transactional,android,2,3,0.2787,11,22,at_risk,1
usr_001359,search,reengagement,android,21,3,0.3691,96,50,at_risk,0
usr_001360,home,newsletter,android,11,2,0.0864,39,45,active,0
usr_001361,content,transactional,android,21,2,0.2085,63,3,active,1
usr_001362,search,reengagement,ios,7,0,0.1983,5,49,active,1
usr_001363,home,promotional,ios,7,4,0.3408,89,9,new,0
usr_001364,product,promotional,ios,23,1,0.2118,56,27,active,0
usr_001365,home,reengagement,ios,15,6,0.2365,18,24,active,0
usr_001366,content,newsletter,android,5,4,0.0969,33,57,active,0
usr_001367,product,promotional,ios,15,5,0.0143,87,33,active,0
usr_001368,product,transactional,android,5,2,0.3748,81,20,active,1
usr_001369,content,transactional,android,4,1,0.2126,47,59,active,1
usr_001370,content,reengagement,android,12,2,0.1476,77,15,at_risk,0
usr_001371,search,transactional,android,13,0,0.3913,76,13,active,1
usr_001372,search,promotional,ios,13,0,0.0692,71,38,active,1
usr_001373,product,promotional,ios,6,6,0.1795,50,17,active,0
usr_001374,product,promotional,android,15,2,0.2767,76,18,new,0
usr_001375,home,transactional,ios,14,2,0.0035,95,45,active,1
usr_001376,content,promotional,ios,1,0,0.3061,58,50,new,0
usr_001377,product,transactional,android,12,1,0.1044,8,55,active,0
usr_001378,search,transactional,ios,19,2,0.2042,22,13,active,1
usr_001379,product,newsletter,ios,20,6,0.1282,38,1,churn,1
usr_001380,home,transactional,android,2,4,0.1571,71,10,at_risk,1
usr_001381,search,promotional,web,19,3,0.1217,43,30,churn,0
usr_001382,home,transactional,ios,1,4,0.3104,49,52,active,0
usr_001383,home,promotional,web,19,5,0.2031,61,22,active,0
usr_001384,search,promotional,android,18,5,0.4141,76,16,churn,0
usr_001385,home,transactional,android,5,2,0.0742,68,35,at_risk,0
usr_001386,home,transactional,ios,5,3,0.0619,67,23,churn,1
usr_001387,home,promotional,android,19,0,0.2335,27,26,active,1
usr_001388,search,reengagement,android,9,2,0.1278,47,28,churn,0
usr_001389,content,promotional,ios,6,4,0.1234,89,27,active,1
usr_001390,content,newsletter,web,3,3,0.2482,86,7,at_risk,0
usr_001391,content,newsletter,android,11,2,0.2244,60,58,active,0
usr_001392,content,promotional,web,5,0,0.2166,98,3,active,1
usr_001393,product,promotional,ios,17,6,0.0773,27,9,churn,0
usr_001394,product,transactional,android,6,0,0.1634,30,50,at_risk,1
usr_001395,product,newsletter,android,9,4,0.2132,32,59,new,0
usr_001396,content,transactional,web,8,2,0.2709,53,17,at_risk,0
usr_001397,search,newsletter,ios,23,3,0.1695,14,41,active,0
usr_001398,product,transactional,android,20,3,0.0765,8,18,active,0
usr_001399,content,transactional,ios,23,5,0.3941,39,21,active,1
usr_001400,home,transactional,android,21,4,0.2619,6,44,churn,1
usr_001401,product,promotional,ios,13,2,0.4744,49,20,at_risk,1
usr_001402,product,promotional,android,19,1,0.1209,80,12,new,1
usr_001403,content,newsletter,android,7,2,0.2504,18,29,at_risk,0
usr_001404,product,transactional,android,15,3,0.1507,12,6,new,1
usr_001405,product,reengagement,ios,6,2,0.3898,18,44,at_risk,0
usr_001406,product,reengagement,web,9,1,0.0919,23,20,active,0
usr_001407,search,promotional,ios,4,1,0.1414,12,38,active,1
usr_001408,search,promotional,android,2,5,0.2184,60,10,active,1
usr_001409,search,promotional,android,0,3,0.202,32,2,active,1
usr_001410,product,promotional,web,19,2,0.1264,46,19,new,0
usr_001411,product,promotional,android,2,4,0.2451,41,30,at_risk,0
usr_001412,product,transactional,android,10,4,0.1019,49,30,active,0
usr_001413,home,promotional,ios,4,2,0.1015,7,33,at_risk,0
usr_001414,content,promotional,android,10,5,0.3812,9,24,new,1
usr_001415,product,reengagement,android,21,6,0.2037,61,60,churn,0
usr_001416,home,promotional,ios,5,1,0.2921,44,32,new,1
usr_001417,content,newsletter,android,13,3,0.1334,46,30,churn,0
usr_001418,product,promotional,android,11,0,0.0706,2,15,new,1
usr_001419,search,promotional,android,9,3,0.261,47,34,active,1
usr_001420,content,promotional,android,10,1,0.3085,87,8,at_risk,1
usr_001421,search,promotional,android,7,6,0.073,27,39,new,1
usr_001422,home,promotional,web,16,6,0.2222,61,26,new,0
usr_001423,home,newsletter,android,1,2,0.2093,26,32,at_risk,1
usr_001424,content,promotional,ios,18,1,0.2178,30,34,churn,0
usr_001425,home,newsletter,ios,7,5,0.265,29,30,active,0
usr_001426,content,promotional,ios,13,6,0.2062,67,58,active,0
usr_001427,content,promotional,web,6,2,0.0732,62,34,at_risk,0
usr_001428,product,promotional,ios,12,3,0.3218,43,39,new,0
usr_001429,content,transactional,ios,2,2,0.0907,59,47,new,1
usr_001430,product,reengagement,android,15,5,0.1403,9,23,new,0
usr_001431,content,newsletter,android,6,5,0.0913,47,46,churn,0
usr_001432,home,transactional,ios,20,6,0.3259,55,36,at_risk,0
usr_001433,home,transactional,web,7,1,0.0782,50,41,active,1
usr_001434,content,reengagement,android,22,5,0.1059,32,34,new,0
usr_001435,home,promotional,ios,17,5,0.3504,23,43,new,1
usr_001436,home,transactional,web,11,1,0.1385,68,43,active,1
usr_001437,home,reengagement,android,9,4,0.0467,88,32,at_risk,0
usr_001438,search,promotional,android,20,3,0.2129,29,1,active,1
usr_001439,search,promotional,ios,4,4,0.231,23,40,active,1
usr_001440,home,reengagement,android,4,5,0.1358,16,48,at_risk,1
usr_001441,product,transactional,android,7,4,0.2092,60,35,at_risk,0
usr_001442,search,promotional,android,5,1,0.1483,8,46,new,1
usr_001443,product,promotional,ios,12,0,0.0392,90,39,active,0
usr_001444,product,promotional,android,6,4,0.0492,42,39,active,0
usr_001445,home,promotional,web,3,5,0.1575,57,0,active,0
usr_001446,product,transactional,ios,17,1,0.4236,14,14,churn,0
usr_001447,product,promotional,android,9,1,0.2756,58,52,churn,1
usr_001448,home,promotional,ios,7,0,0.0499,63,17,active,0
usr_001449,content,reengagement,android,0,3,0.3557,75,56,active,0
usr_001450,product,reengagement,web,5,5,0.3168,65,18,active,0
usr_001451,home,promotional,web,23,1,0.3505,6,54,new,0
usr_001452,product,promotional,web,16,0,0.1386,96,16,new,0
usr_001453,home,promotional,android,22,6,0.2081,86,49,active,0
usr_001454,search,transactional,android,5,6,0.1548,86,1,new,1
usr_001455,home,promotional,web,0,1,0.2244,24,16,churn,0
usr_001456,search,promotional,android,23,1,0.2919,19,24,at_risk,0
usr_001457,home,promotional,ios,16,2,0.074,3,30,at_risk,0
usr_001458,home,transactional,android,19,1,0.3154,39,9,at_risk,1
usr_001459,search,transactional,web,22,1,0.0987,9,42,active,0
usr_001460,search,promotional,android,17,5,0.0289,34,20,at_risk,0
usr_001461,content,promotional,ios,2,4,0.1689,96,4,active,0
usr_001462,home,promotional,android,13,1,0.042,22,27,at_risk,0
usr_001463,search,reengagement,ios,12,0,0.1535,67,56,active,0
usr_001464,search,promotional,ios,9,2,0.1579,83,1,active,0
usr_001465,home,promotional,android,17,2,0.2931,90,2,at_risk,0
usr_001466,home,promotional,android,3,3,0.2034,61,14,new,0
usr_001467,content,transactional,android,14,4,0.083,76,28,new,0
usr_001468,search,newsletter,ios,12,1,0.3616,61,23,active,1
usr_001469,home,promotional,android,0,2,0.1656,7,3,new,0
usr_001470,content,newsletter,web,3,2,0.4301,57,8,at_risk,0
usr_001471,product,promotional,android,8,2,0.0306,40,19,active,0
usr_001472,home,promotional,android,14,2,0.155,54,3,at_risk,1
usr_001473,content,newsletter,android,21,5,0.2343,71,18,new,1
usr_001474,search,promotional,android,1,5,0.3771,79,31,at_risk,1
usr_001475,search,promotional,android,1,1,0.0801,79,57,new,0
usr_001476,search,promotional,web,8,2,0.1319,15,1,active,1
usr_001477,home,newsletter,android,13,2,0.1707,51,14,at_risk,1
usr_001478,content,promotional,android,10,5,0.1945,47,19,active,1
usr_001479,home,promotional,web,14,2,0.1835,25,36,new,1
usr_001480,home,promotional,web,8,4,0.1757,79,15,at_risk,1
usr_001481,search,newsletter,android,14,3,0.1168,27,9,active,1
usr_001482,content,newsletter,ios,7,0,0.0408,66,17,active,1
usr_001483,home,reengagement,android,1,1,0.1732,86,30,at_risk,1
usr_001484,product,promotional,android,9,1,0.2098,84,15,active,0
usr_001485,content,reengagement,web,5,6,0.0562,56,54,active,1
usr_001486,content,newsletter,web,9,2,0.3493,69,4,active,1
usr_001487,product,reengagement,ios,20,0,0.2481,6,56,at_risk,1
usr_001488,content,reengagement,ios,4,1,0.2775,26,20,active,0
usr_001489,home,promotional,android,15,1,0.0704,19,25,active,0
usr_001490,product,promotional,android,12,4,0.1502,38,12,active,0
usr_001491,content,transactional,android,2,1,0.1825,91,23,churn,0
usr_001492,home,newsletter,ios,8,4,0.2534,83,44,new,0
usr_001493,home,promotional,ios,22,6,0.604,6,25,new,0
usr_001494,content,promotional,android,14,3,0.1771,81,2,new,1
usr_001495,content,transactional,web,1,0,0.1529,16,12,churn,0
usr_001496,product,promotional,ios,1,3,0.0707,61,36,active,0
usr_001497,product,promotional,android,11,4,0.0932,91,49,active,0
usr_001498,home,reengagement,android,16,6,0.0398,79,39,at_risk,0
usr_001499,content,reengagement,android,22,6,0.1765,35,24,active,1
usr_001500,content,newsletter,ios,9,5,0.0532,13,0,new,0
usr_001501,product,promotional,android,5,5,0.3894,95,20,at_risk,0
usr_001502,home,promotional,ios,10,2,0.2905,66,39,active,0
usr_001503,product,transactional,android,23,4,0.122,11,8,new,0
usr_001504,home,reengagement,ios,6,5,0.0407,5,7,new,0
usr_001505,product,promotional,web,10,2,0.2288,54,54,churn,1
usr_001506,product,promotional,ios,1,5,0.2618,96,60,new,0
usr_001507,home,promotional,android,1,4,0.2436,81,19,new,1
usr_001508,product,promotional,android,22,6,0.2166,63,44,active,1
usr_001509,content,promotional,ios,18,2,0.2131,47,17,active,1
usr_001510,home,newsletter,ios,13,4,0.0943,52,41,at_risk,0
usr_001511,search,transactional,android,6,4,0.1503,96,9,churn,1
usr_001512,search,transactional,android,5,6,0.1263,84,56,churn,0
usr_001513,product,newsletter,ios,1,4,0.1286,18,3,active,0
usr_001514,search,transactional,ios,19,6,0.2019,67,0,active,0
usr_001515,search,promotional,android,13,1,0.2741,57,35,at_risk,0
usr_001516,search,promotional,android,1,0,0.0646,32,50,at_risk,1
usr_001517,product,transactional,ios,12,4,0.3595,36,37,at_risk,0
usr_001518,search,promotional,android,23,6,0.022,14,44,churn,0
usr_001519,home,transactional,android,0,5,0.0812,65,25,churn,0
usr_001520,search,transactional,ios,4,2,0.3104,21,12,active,0
usr_001521,content,promotional,web,7,1,0.1839,28,3,active,0
usr_001522,home,promotional,ios,20,4,0.315,71,18,active,0
usr_001523,home,promotional,web,14,1,0.1598,38,57,at_risk,0
usr_001524,content,reengagement,web,21,5,0.112,69,36,at_risk,0
usr_001525,home,transactional,ios,6,3,0.4931,28,47,at_risk,0
usr_001526,product,promotional,web,22,6,0.2436,60,23,new,0
usr_001527,search,promotional,android,11,4,0.0988,17,28,active,0
usr_001528,product,transactional,web,7,1,0.2997,68,34,new,0
usr_001529,product,newsletter,ios,9,0,0.3161,93,23,at_risk,1
usr_001530,product,newsletter,android,12,0,0.0424,37,32,new,0
usr_001531,product,reengagement,android,16,2,0.0868,61,15,at_risk,1
usr_001532,content,promotional,android,0,0,0.533,71,47,new,0
usr_001533,product,reengagement,web,13,3,0.077,49,17,at_risk,0
usr_001534,product,promotional,android,2,0,0.2157,8,50,at_risk,0
usr_001535,search,newsletter,android,9,6,0.175,85,57,churn,0
usr_001536,search,promotional,android,17,5,0.0973,34,15,active,0
usr_001537,product,promotional,android,3,0,0.0887,67,46,active,0
usr_001538,content,reengagement,android,5,2,0.1647,29,46,active,0
usr_001539,home,promotional,ios,5,1,0.2904,17,57,at_risk,0
usr_001540,home,transactional,android,7,3,0.2667,98,11,new,1
usr_001541,search,promotional,android,1,5,0.3281,55,1,new,1
usr_001542,product,transactional,web,20,2,0.1058,3,35,new,1
usr_001543,search,promotional,android,16,2,0.3373,76,53,active,1
usr_001544,product,promotional,ios,23,0,0.644,54,51,active,1
usr_001545,product,newsletter,android,14,1,0.1163,76,15,at_risk,0
usr_001546,product,transactional,ios,21,4,0.0145,53,11,new,0
usr_001547,home,reengagement,ios,8,2,0.1629,95,4,new,1
usr_001548,content,reengagement,android,3,1,0.0459,47,60,at_risk,0
usr_001549,search,promotional,web,1,0,0.4539,54,16,active,0
usr_001550,home,reengagement,android,20,0,0.1254,65,26,churn,0
usr_001551,home,newsletter,android,0,6,0.1482,27,28,active,0
usr_001552,content,reengagement,android,17,3,0.0788,23,43,at_risk,0
usr_001553,search,reengagement,ios,5,5,0.004,68,55,active,0
usr_001554,content,promotional,web,10,6,0.2243,85,44,new,0
usr_001555,search,transactional,ios,17,3,0.1697,81,10,new,0
usr_001556,content,promotional,web,17,4,0.2471,47,14,new,0
usr_001557,content,transactional,android,13,2,0.1308,74,6,churn,1
usr_001558,search,promotional,web,23,1,0.4932,45,16,churn,1
usr_001559,search,reengagement,android,7,2,0.3495,84,39,active,0
usr_001560,home,transactional,android,18,4,0.089,55,3,at_risk,0
usr_001561,product,transactional,ios,1,4,0.1291,30,11,active,0
usr_001562,product,reengagement,web,3,0,0.1527,7,44,active,0
usr_001563,home,transactional,web,2,6,0.276,30,21,active,1
usr_001564,search,promotional,ios,10,5,0.2955,81,19,active,0
usr_001565,home,transactional,android,11,2,0.1607,14,42,new,1
usr_001566,product,transactional,ios,18,3,0.3884,91,20,active,1
usr_001567,home,promotional,web,15,6,0.4329,77,8,active,1
usr_001568,search,reengagement,android,3,4,0.204,52,12,new,1
usr_001569,content,transactional,android,14,2,0.3319,17,42,at_risk,1
usr_001570,product,transactional,ios,8,5,0.1768,60,35,active,0
usr_001571,search,newsletter,android,5,5,0.3027,30,15,at_risk,1
usr_001572,search,transactional,android,12,6,0.2178,40,14,churn,0
usr_001573,product,transactional,ios,16,6,0.1678,10,53,active,1
usr_001574,search,transactional,ios,18,5,0.188,49,5,new,1
usr_001575,content,promotional,android,9,0,0.2331,25,54,active,1
usr_001576,content,transactional,ios,10,1,0.1126,1,57,new,0
usr_001577,search,promotional,android,6,3,0.0676,48,42,churn,0
usr_001578,search,newsletter,ios,17,5,0.2197,47,6,new,1
usr_001579,product,promotional,android,20,3,0.0993,50,56,active,0
usr_001580,home,newsletter,android,0,3,0.1992,24,12,at_risk,0
usr_001581,content,reengagement,web,19,2,0.0958,72,8,active,1
usr_001582,content,promotional,android,12,4,0.1111,12,24,active,1
usr_001583,home,promotional,ios,15,3,0.1447,52,56,active,0
usr_001584,home,promotional,android,14,2,0.2214,82,60,active,1
usr_001585,home,transactional,web,19,5,0.1631,70,6,new,1
usr_001586,search,newsletter,ios,6,6,0.307,1,20,active,1
usr_001587,search,transactional,android,2,4,0.1813,98,26,active,0
usr_001588,content,transactional,ios,14,0,0.3153,25,48,new,0
usr_001589,content,newsletter,web,7,4,0.1731,49,56,active,0
usr_001590,home,reengagement,web,5,6,0.4137,97,5,active,1
usr_001591,home,reengagement,android,22,0,0.154,26,25,at_risk,1
usr_001592,content,promotional,web,11,0,0.3643,93,51,active,1
usr_001593,home,transactional,android,21,2,0.3676,82,54,active,0
usr_001594,search,promotional,web,3,0,0.1303,31,51,at_risk,0
usr_001595,product,promotional,web,0,3,0.2327,43,8,active,0
usr_001596,product,transactional,android,15,3,0.308,72,26,at_risk,1
usr_001597,search,promotional,ios,22,6,0.0916,17,53,churn,0
usr_001598,search,transactional,android,3,5,0.1486,35,39,at_risk,1
usr_001599,content,promotional,ios,11,3,0.2901,46,2,active,1
usr_001600,search,promotional,android,4,3,0.0651,49,10,active,1
usr_001601,content,promotional,android,21,1,0.2674,83,58,churn,0
usr_001602,content,promotional,ios,23,1,0.4614,30,14,churn,1
usr_001603,search,transactional,ios,19,5,0.1338,98,26,active,1
usr_001604,content,promotional,android,0,4,0.275,27,17,new,1
usr_001605,home,transactional,web,23,5,0.2619,89,22,active,1
usr_001606,product,newsletter,web,1,3,0.2854,39,5,churn,0
usr_001607,content,newsletter,android,21,2,0.0892,25,37,active,0
usr_001608,search,transactional,android,20,3,0.1664,43,49,active,1
usr_001609,search,reengagement,web,7,4,0.2203,85,32,at_risk,0
usr_001610,home,promotional,android,16,3,0.1443,98,23,new,0
usr_001611,content,newsletter,ios,10,5,0.2447,35,48,new,0
usr_001612,home,promotional,web,11,1,0.2564,5,34,at_risk,0
usr_001613,content,promotional,android,14,3,0.2977,70,22,new,1
usr_001614,search,reengagement,web,19,1,0.1833,21,29,active,1
usr_001615,product,newsletter,android,4,4,0.24,31,36,at_risk,0
usr_001616,product,promotional,web,1,4,0.2933,38,57,at_risk,0
usr_001617,product,newsletter,android,4,6,0.1221,58,58,new,0
usr_001618,search,promotional,android,7,3,0.0735,31,16,active,0
usr_001619,content,reengagement,ios,18,3,0.0741,62,47,new,0
usr_001620,search,promotional,ios,11,3,0.0153,55,55,new,0
usr_001621,search,promotional,ios,8,1,0.0288,91,52,active,0
usr_001622,product,transactional,ios,12,2,0.1985,91,6,at_risk,0
usr_001623,home,reengagement,android,0,3,0.2185,59,46,churn,0
usr_001624,content,promotional,android,13,2,0.3947,19,30,at_risk,0
usr_001625,content,promotional,web,10,5,0.2199,16,7,new,1
usr_001626,content,promotional,android,12,3,0.0782,94,34,churn,1
usr_001627,content,reengagement,web,5,0,0.1903,30,0,at_risk,1
usr_001628,content,reengagement,ios,14,3,0.2162,55,45,active,1
usr_001629,product,transactional,ios,10,6,0.1396,87,48,at_risk,1
usr_001630,product,transactional,android,17,4,0.1085,94,6,new,0
usr_001631,content,transactional,ios,18,3,0.5003,91,18,at_risk,1
usr_001632,product,promotional,android,4,5,0.4114,24,14,new,0
usr_001633,content,promotional,web,20,2,0.4006,78,24,new,0
usr_001634,search,transactional,android,12,4,0.1952,15,49,active,0
usr_001635,home,promotional,web,21,4,0.2442,99,57,active,0
usr_001636,home,promotional,web,5,5,0.2038,4,33,new,0
usr_001637,content,promotional,ios,18,3,0.3055,33,24,new,0
usr_001638,product,transactional,web,20,3,0.1377,96,0,active,0
usr_001639,content,transactional,android,14,3,0.0123,13,3,churn,0
usr_001640,home,promotional,ios,18,5,0.1648,28,10,new,1
usr_001641,product,promotional,ios,18,6,0.0609,76,32,active,1
usr_001642,content,reengagement,ios,19,3,0.3812,22,4,active,0
usr_001643,content,reengagement,ios,8,0,0.402,36,1,new,1
usr_001644,home,promotional,ios,8,4,0.0942,6,40,churn,0
usr_001645,home,promotional,android,22,6,0.52,61,22,active,1
usr_001646,product,promotional,android,1,3,0.1886,61,12,new,0
usr_001647,search,transactional,ios,13,2,0.1694,52,43,active,0
usr_001648,home,transactional,android,21,0,0.2901,51,54,at_risk,0
usr_001649,content,transactional,android,15,0,0.1065,64,22,churn,1
usr_001650,product,reengagement,android,8,6,0.3067,75,43,at_risk,0
usr_001651,search,transactional,android,12,5,0.2755,67,23,at_risk,0
usr_001652,home,reengagement,android,13,5,0.0704,34,19,active,0
usr_001653,product,transactional,android,1,4,0.3144,52,1,active,1
usr_001654,product,reengagement,ios,15,0,0.003,33,44,at_risk,0
usr_001655,search,transactional,android,9,0,0.1345,34,37,new,1
usr_001656,content,transactional,ios,15,0,0.1722,61,20,churn,0
usr_001657,content,promotional,web,13,5,0.2695,47,58,new,1
usr_001658,home,newsletter,android,13,6,0.4461,84,54,new,1
usr_001659,content,newsletter,ios,11,5,0.3713,96,34,at_risk,1
usr_001660,search,reengagement,web,16,2,0.1671,90,2,active,1
usr_001661,search,reengagement,android,3,3,0.2508,38,45,active,0
usr_001662,home,transactional,android,6,4,0.296,6,53,new,0
usr_001663,search,promotional,ios,11,3,0.3321,62,31,active,0
usr_001664,search,promotional,web,22,2,0.1657,5,21,active,0
usr_001665,search,transactional,android,20,3,0.1539,61,23,active,0
usr_001666,search,newsletter,ios,11,5,0.0147,67,1,at_risk,0
usr_001667,product,promotional,android,7,5,0.0608,42,39,new,0
usr_001668,content,promotional,ios,6,1,0.1555,1,31,active,0
usr_001669,search,newsletter,android,8,1,0.1916,79,0,at_risk,1
usr_001670,search,transactional,ios,6,3,0.1489,55,3,active,1
usr_001671,home,reengagement,web,6,6,0.303,65,39,at_risk,0
usr_001672,product,reengagement,web,13,5,0.2215,9,49,new,0
usr_001673,search,promotional,android,7,1,0.3796,17,46,active,0
usr_001674,search,promotional,ios,19,0,0.1017,23,31,active,0
usr_001675,product,promotional,android,22,5,0.1534,84,39,new,1
usr_001676,home,reengagement,web,12,1,0.2939,75,23,active,0
usr_001677,product,newsletter,android,23,6,0.3472,21,33,churn,1
usr_001678,search,promotional,android,12,3,0.0736,15,43,active,0
usr_001679,search,reengagement,web,2,4,0.3661,23,55,active,0
usr_001680,product,transactional,android,20,5,0.1357,39,11,active,1
usr_001681,content,reengagement,android,18,4,0.4468,36,51,new,0
usr_001682,product,transactional,web,3,0,0.061,7,14,active,1
usr_001683,search,reengagement,ios,0,5,0.2163,41,44,new,1
usr_001684,search,newsletter,ios,18,6,0.0432,97,55,new,0
usr_001685,product,transactional,android,3,0,0.0515,48,3,active,1
usr_001686,home,reengagement,ios,20,1,0.1713,65,50,at_risk,1
usr_001687,content,promotional,ios,21,2,0.1397,13,30,new,1
usr_001688,content,transactional,ios,1,1,0.179,19,19,churn,0
usr_001689,home,newsletter,android,7,6,0.178,67,43,new,0
usr_001690,product,promotional,android,18,0,0.1671,42,51,new,0
usr_001691,home,promotional,android,12,4,0.2696,24,8,at_risk,1
usr_001692,product,promotional,ios,13,6,0.3156,70,53,active,1
usr_001693,home,promotional,ios,18,5,0.1312,96,37,active,1
usr_001694,product,reengagement,android,9,4,0.1209,58,53,active,0
usr_001695,home,promotional,ios,13,2,0.2306,56,15,active,0
usr_001696,home,promotional,ios,21,5,0.4335,49,6,active,0
usr_001697,home,reengagement,android,0,4,0.2117,19,57,new,0
usr_001698,content,transactional,ios,0,1,0.3435,69,7,active,1
usr_001699,home,newsletter,android,15,1,0.2961,66,11,new,1
usr_001700,content,promotional,android,22,3,0.0725,63,37,active,0
usr_001701,content,promotional,android,9,5,0.096,70,13,at_risk,0
usr_001702,content,promotional,web,22,0,0.1035,63,2,new,0
usr_001703,content,reengagement,android,6,2,0.3269,78,44,active,0
usr_001704,product,transactional,ios,8,0,0.173,7,5,active,0
usr_001705,home,newsletter,android,8,1,0.079,43,49,active,0
usr_001706,home,promotional,ios,17,3,0.222,6,55,at_risk,0
usr_001707,product,reengagement,ios,12,1,0.1897,1,40,active,0
usr_001708,product,promotional,android,0,4,0.1554,78,9,new,1
usr_001709,product,transactional,ios,11,4,0.2049,83,50,new,1
usr_001710,home,newsletter,ios,4,2,0.3932,13,8,new,0
usr_001711,product,promotional,web,7,0,0.3362,63,7,active,0
usr_001712,product,promotional,ios,19,0,0.4187,23,34,churn,0
usr_001713,search,promotional,android,0,3,0.2314,74,15,active,1
usr_001714,content,newsletter,android,1,5,0.2311,83,26,at_risk,1
usr_001715,product,newsletter,android,10,1,0.1861,8,30,churn,0
usr_001716,product,reengagement,web,2,6,0.3483,23,10,active,0
usr_001717,home,newsletter,ios,18,5,0.04,3,20,active,1
usr_001718,home,promotional,web,15,0,0.3137,65,42,at_risk,0
usr_001719,content,reengagement,android,14,4,0.148,84,38,active,1
usr_001720,product,transactional,android,13,2,0.0323,99,39,active,1
usr_001721,content,promotional,android,16,3,0.2528,41,36,at_risk,0
usr_001722,content,promotional,web,5,4,0.1473,76,44,new,1
